,country_destination_encoded,country_destination
20789,10,US
20790,7,NDF
20791,10,US
20792,7,NDF
20793,7,NDF
20794,7,NDF
20795,7,NDF
20796,10,US
20797,10,US
20798,10,US
20799,7,NDF
20800,4,FR
20801,10,US
20802,10,US
20803,10,US
20804,3,ES
20805,10,US
20806,10,US
20807,7,NDF
20808,7,NDF
20809,7,NDF
20810,3,ES
20811,10,US
20812,7,NDF
20813,7,NDF
20814,10,US
20815,5,GB
20816,7,NDF
20817,10,US
20818,7,NDF
20819,7,NDF
20820,7,NDF
20821,5,GB
20822,10,US
20823,7,NDF
20824,11,other
20825,10,US
20826,4,FR
20827,7,NDF
20828,10,US
20829,7,NDF
20830,10,US
20831,10,US
20832,7,NDF
20833,7,NDF
20834,5,GB
20835,10,US
20836,6,IT
20837,7,NDF
20838,10,US
20839,7,NDF
20840,10,US
20841,10,US
20842,7,NDF
20843,10,US
20844,7,NDF
20845,7,NDF
20846,2,DE
20847,7,NDF
20848,7,NDF
20849,6,IT
20850,10,US
20851,7,NDF
20852,7,NDF
20853,10,US
20854,7,NDF
20855,10,US
20856,10,US
20857,10,US
20858,10,US
20859,10,US
20860,4,FR
20861,10,US
20862,6,IT
20863,10,US
20864,10,US
20865,7,NDF
20866,10,US
20867,10,US
20868,11,other
20869,10,US
20870,10,US
20871,4,FR
20872,10,US
20873,7,NDF
20874,10,US
20875,10,US
20876,7,NDF
20877,10,US
20878,3,ES
20879,10,US
20880,10,US
20881,7,NDF
20882,10,US
20883,10,US
20884,10,US
20885,11,other
20886,10,US
20887,7,NDF
20888,7,NDF
20889,10,US
20890,10,US
20891,10,US
20892,10,US
20893,7,NDF
20894,10,US
20895,6,IT
20896,10,US
20897,10,US
20898,10,US
20899,3,ES
20900,7,NDF
20901,10,US
20902,7,NDF
20903,10,US
20904,7,NDF
20905,10,US
20906,7,NDF
20907,7,NDF
20908,10,US
20909,7,NDF
20910,7,NDF
20911,10,US
20912,10,US
20913,7,NDF
20914,10,US
20915,7,NDF
20916,10,US
20917,10,US
20918,7,NDF
20919,10,US
20920,7,NDF
20921,10,US
20922,7,NDF
20923,7,NDF
20924,6,IT
20925,7,NDF
20926,10,US
20927,10,US
20928,10,US
20929,7,NDF
20930,7,NDF
20931,5,GB
20932,7,NDF
20933,10,US
20934,7,NDF
20935,7,NDF
20936,7,NDF
20937,10,US
20938,7,NDF
20939,7,NDF
20940,7,NDF
20941,7,NDF
20942,6,IT
20943,10,US
20944,7,NDF
20945,7,NDF
20946,7,NDF
20947,7,NDF
20948,5,GB
20949,11,other
20950,7,NDF
20951,11,other
20952,7,NDF
20953,7,NDF
20954,7,NDF
20955,7,NDF
20956,7,NDF
20957,7,NDF
20958,7,NDF
20959,7,NDF
20960,7,NDF
20961,7,NDF
20962,10,US
20963,11,other
20964,7,NDF
20965,10,US
20966,11,other
20967,7,NDF
20968,10,US
20969,7,NDF
20970,7,NDF
20971,7,NDF
20972,10,US
20973,7,NDF
20974,7,NDF
20975,7,NDF
20976,10,US
20977,7,NDF
20978,7,NDF
20979,7,NDF
20980,11,other
20981,9,PT
20982,7,NDF
20983,10,US
20984,4,FR
20985,6,IT
20986,4,FR
20987,10,US
20988,7,NDF
20989,6,IT
20990,10,US
20991,10,US
20992,7,NDF
20993,3,ES
20994,10,US
20995,10,US
20996,7,NDF
20997,7,NDF
20998,7,NDF
20999,10,US
21000,10,US
21001,4,FR
21002,7,NDF
21003,10,US
21004,10,US
21005,10,US
21006,10,US
21007,7,NDF
21008,7,NDF
21009,7,NDF
21010,11,other
21011,10,US
21012,10,US
21013,10,US
21014,10,US
21015,7,NDF
21016,7,NDF
21017,10,US
21018,10,US
21019,7,NDF
21020,7,NDF
21021,6,IT
21022,6,IT
21023,7,NDF
21024,10,US
21025,11,other
21026,10,US
21027,5,GB
21028,10,US
21029,7,NDF
21030,7,NDF
21031,10,US
21032,7,NDF
21033,7,NDF
21034,7,NDF
21035,4,FR
21036,4,FR
21037,5,GB
21038,11,other
21039,5,GB
21040,10,US
21041,10,US
21042,7,NDF
21043,7,NDF
21044,4,FR
21045,7,NDF
21046,7,NDF
21047,7,NDF
21048,10,US
21049,7,NDF
21050,1,CA
21051,7,NDF
21052,10,US
21053,7,NDF
21054,7,NDF
21055,7,NDF
21056,7,NDF
21057,7,NDF
21058,10,US
21059,10,US
21060,10,US
21061,2,DE
21062,4,FR
21063,7,NDF
21064,7,NDF
21065,7,NDF
21066,10,US
21067,7,NDF
21068,5,GB
21069,10,US
21070,4,FR
21071,10,US
21072,3,ES
21073,7,NDF
21074,7,NDF
21075,7,NDF
21076,7,NDF
21077,7,NDF
21078,7,NDF
21079,10,US
21080,10,US
21081,5,GB
21082,10,US
21083,7,NDF
21084,7,NDF
21085,7,NDF
21086,7,NDF
21087,5,GB
21088,7,NDF
21089,10,US
21090,10,US
21091,10,US
21092,7,NDF
21093,7,NDF
21094,10,US
21095,7,NDF
21096,10,US
21097,10,US
21098,5,GB
21099,7,NDF
21100,7,NDF
21101,10,US
21102,10,US
21103,7,NDF
21104,10,US
21105,10,US
21106,7,NDF
21107,10,US
21108,10,US
21109,7,NDF
21110,6,IT
21111,11,other
21112,7,NDF
21113,3,ES
21114,10,US
21115,4,FR
21116,7,NDF
21117,7,NDF
21118,7,NDF
21119,10,US
21120,6,IT
21121,10,US
21122,10,US
21123,10,US
21124,7,NDF
21125,7,NDF
21126,10,US
21127,7,NDF
21128,6,IT
21129,4,FR
21130,7,NDF
21131,7,NDF
21132,10,US
21133,3,ES
21134,7,NDF
21135,7,NDF
21136,7,NDF
21137,7,NDF
21138,3,ES
21139,10,US
21140,7,NDF
21141,7,NDF
21142,10,US
21143,10,US
21144,10,US
21145,10,US
21146,5,GB
21147,10,US
21148,5,GB
21149,7,NDF
21150,10,US
21151,10,US
21152,7,NDF
21153,7,NDF
21154,10,US
21155,10,US
21156,4,FR
21157,7,NDF
21158,7,NDF
21159,10,US
21160,1,CA
21161,7,NDF
21162,7,NDF
21163,10,US
21164,10,US
21165,10,US
21166,7,NDF
21167,10,US
21168,10,US
21169,10,US
21170,7,NDF
21171,7,NDF
21172,10,US
21173,10,US
21174,4,FR
21175,7,NDF
21176,4,FR
21177,11,other
21178,7,NDF
21179,7,NDF
21180,7,NDF
21181,11,other
21182,7,NDF
21183,7,NDF
21184,10,US
21185,4,FR
21186,7,NDF
21187,7,NDF
21188,7,NDF
21189,7,NDF
21190,7,NDF
21191,10,US
21192,10,US
21193,10,US
21194,10,US
21195,10,US
21196,7,NDF
21197,10,US
21198,7,NDF
21199,7,NDF
21200,10,US
21201,4,FR
21202,10,US
21203,6,IT
21204,10,US
21205,7,NDF
21206,7,NDF
21207,7,NDF
21208,7,NDF
21209,7,NDF
21210,11,other
21211,10,US
21212,10,US
21213,7,NDF
21214,10,US
21215,7,NDF
21216,7,NDF
21217,7,NDF
21218,6,IT
21219,10,US
21220,7,NDF
21221,7,NDF
21222,7,NDF
21223,10,US
21224,10,US
21225,10,US
21226,7,NDF
21227,7,NDF
21228,7,NDF
21229,10,US
21230,11,other
21231,10,US
21232,7,NDF
21233,10,US
21234,7,NDF
21235,7,NDF
21236,7,NDF
21237,10,US
21238,10,US
21239,10,US
21240,10,US
21241,7,NDF
21242,10,US
21243,7,NDF
21244,7,NDF
21245,10,US
21246,7,NDF
21247,10,US
21248,7,NDF
21249,10,US
21250,3,ES
21251,10,US
21252,7,NDF
21253,7,NDF
21254,7,NDF
21255,10,US
21256,7,NDF
21257,7,NDF
21258,3,ES
21259,7,NDF
21260,7,NDF
21261,7,NDF
21262,7,NDF
21263,7,NDF
21264,7,NDF
21265,7,NDF
21266,10,US
21267,10,US
21268,10,US
21269,7,NDF
21270,7,NDF
21271,7,NDF
21272,7,NDF
21273,7,NDF
21274,10,US
21275,10,US
21276,7,NDF
21277,4,FR
21278,7,NDF
21279,7,NDF
21280,10,US
21281,7,NDF
21282,7,NDF
21283,4,FR
21284,10,US
21285,11,other
21286,7,NDF
21287,7,NDF
21288,7,NDF
21289,10,US
21290,2,DE
21291,7,NDF
21292,10,US
21293,10,US
21294,10,US
21295,7,NDF
21296,7,NDF
21297,7,NDF
21298,7,NDF
21299,10,US
21300,10,US
21301,10,US
21302,6,IT
21303,10,US
21304,7,NDF
21305,7,NDF
21306,7,NDF
21307,7,NDF
21308,7,NDF
21309,10,US
21310,10,US
21311,7,NDF
21312,7,NDF
21313,10,US
21314,10,US
21315,7,NDF
21316,7,NDF
21317,10,US
21318,7,NDF
21319,10,US
21320,7,NDF
21321,7,NDF
21322,10,US
21323,7,NDF
21324,10,US
21325,10,US
21326,7,NDF
21327,7,NDF
21328,7,NDF
21329,1,CA
21330,7,NDF
21331,10,US
21332,10,US
21333,10,US
21334,7,NDF
21335,7,NDF
21336,10,US
21337,7,NDF
21338,7,NDF
21339,10,US
21340,10,US
21341,7,NDF
21342,7,NDF
21343,6,IT
21344,9,PT
21345,10,US
21346,7,NDF
21347,10,US
21348,10,US
21349,7,NDF
21350,4,FR
21351,10,US
21352,11,other
21353,7,NDF
21354,7,NDF
21355,7,NDF
21356,11,other
21357,10,US
21358,7,NDF
21359,10,US
21360,3,ES
21361,7,NDF
21362,11,other
21363,11,other
21364,7,NDF
21365,10,US
21366,10,US
21367,10,US
21368,10,US
21369,7,NDF
21370,7,NDF
21371,5,GB
21372,10,US
21373,7,NDF
21374,7,NDF
21375,7,NDF
21376,7,NDF
21377,7,NDF
21378,7,NDF
21379,7,NDF
21380,7,NDF
21381,10,US
21382,10,US
21383,7,NDF
21384,10,US
21385,7,NDF
21386,10,US
21387,10,US
21388,10,US
21389,10,US
21390,10,US
21391,7,NDF
21392,7,NDF
21393,7,NDF
21394,10,US
21395,10,US
21396,7,NDF
21397,4,FR
21398,7,NDF
21399,10,US
21400,7,NDF
21401,11,other
21402,10,US
21403,10,US
21404,10,US
21405,7,NDF
21406,7,NDF
21407,10,US
21408,7,NDF
21409,11,other
21410,10,US
21411,7,NDF
21412,7,NDF
21413,10,US
21414,11,other
21415,10,US
21416,7,NDF
21417,7,NDF
21418,7,NDF
21419,1,CA
21420,10,US
21421,10,US
21422,10,US
21423,10,US
21424,7,NDF
21425,3,ES
21426,7,NDF
21427,6,IT
21428,7,NDF
21429,7,NDF
21430,7,NDF
21431,7,NDF
21432,7,NDF
21433,10,US
21434,10,US
21435,10,US
21436,7,NDF
21437,7,NDF
21438,10,US
21439,10,US
21440,10,US
21441,5,GB
21442,10,US
21443,10,US
21444,7,NDF
21445,7,NDF
21446,7,NDF
21447,7,NDF
21448,7,NDF
21449,7,NDF
21450,10,US
21451,11,other
21452,10,US
21453,10,US
21454,7,NDF
21455,7,NDF
21456,4,FR
21457,7,NDF
21458,7,NDF
21459,10,US
21460,7,NDF
21461,7,NDF
21462,7,NDF
21463,7,NDF
21464,10,US
21465,10,US
21466,7,NDF
21467,10,US
21468,11,other
21469,4,FR
21470,7,NDF
21471,7,NDF
21472,7,NDF
21473,8,NL
21474,7,NDF
21475,7,NDF
21476,10,US
21477,7,NDF
21478,7,NDF
21479,11,other
21480,7,NDF
21481,7,NDF
21482,7,NDF
21483,7,NDF
21484,10,US
21485,7,NDF
21486,7,NDF
21487,4,FR
21488,7,NDF
21489,4,FR
21490,7,NDF
21491,7,NDF
21492,7,NDF
21493,7,NDF
21494,10,US
21495,7,NDF
21496,10,US
21497,10,US
21498,7,NDF
21499,7,NDF
21500,7,NDF
21501,7,NDF
21502,7,NDF
21503,10,US
21504,10,US
21505,7,NDF
21506,7,NDF
21507,7,NDF
21508,10,US
21509,10,US
21510,10,US
21511,7,NDF
21512,10,US
21513,10,US
21514,7,NDF
21515,6,IT
21516,7,NDF
21517,7,NDF
21518,10,US
21519,7,NDF
21520,11,other
21521,10,US
21522,1,CA
21523,7,NDF
21524,7,NDF
21525,7,NDF
21526,10,US
21527,10,US
21528,10,US
21529,10,US
21530,7,NDF
21531,4,FR
21532,10,US
21533,7,NDF
21534,10,US
21535,7,NDF
21536,7,NDF
21537,7,NDF
21538,7,NDF
21539,7,NDF
21540,1,CA
21541,7,NDF
21542,7,NDF
21543,8,NL
21544,4,FR
21545,7,NDF
21546,10,US
21547,7,NDF
21548,5,GB
21549,7,NDF
21550,7,NDF
21551,7,NDF
21552,11,other
21553,10,US
21554,10,US
21555,7,NDF
21556,7,NDF
21557,7,NDF
21558,7,NDF
21559,7,NDF
21560,7,NDF
21561,10,US
21562,3,ES
21563,11,other
21564,7,NDF
21565,7,NDF
21566,6,IT
21567,10,US
21568,10,US
21569,7,NDF
21570,3,ES
21571,7,NDF
21572,10,US
21573,7,NDF
21574,7,NDF
21575,10,US
21576,3,ES
21577,5,GB
21578,4,FR
21579,7,NDF
21580,4,FR
21581,10,US
21582,10,US
21583,4,FR
21584,7,NDF
21585,10,US
21586,7,NDF
21587,10,US
21588,7,NDF
21589,10,US
21590,10,US
21591,10,US
21592,7,NDF
21593,10,US
21594,10,US
21595,7,NDF
21596,10,US
21597,0,AU
21598,7,NDF
21599,10,US
21600,7,NDF
21601,10,US
21602,11,other
21603,10,US
21604,7,NDF
21605,7,NDF
21606,10,US
21607,7,NDF
21608,7,NDF
21609,10,US
21610,10,US
21611,10,US
21612,10,US
21613,10,US
21614,11,other
21615,6,IT
21616,7,NDF
21617,3,ES
21618,10,US
21619,7,NDF
21620,7,NDF
21621,7,NDF
21622,7,NDF
21623,7,NDF
21624,7,NDF
21625,4,FR
21626,1,CA
21627,10,US
21628,10,US
21629,10,US
21630,7,NDF
21631,7,NDF
21632,10,US
21633,10,US
21634,10,US
21635,7,NDF
21636,11,other
21637,7,NDF
21638,10,US
21639,7,NDF
21640,7,NDF
21641,10,US
21642,4,FR
21643,10,US
21644,10,US
21645,8,NL
21646,1,CA
21647,7,NDF
21648,7,NDF
21649,7,NDF
21650,7,NDF
21651,10,US
21652,4,FR
21653,10,US
21654,7,NDF
21655,11,other
21656,7,NDF
21657,10,US
21658,8,NL
21659,10,US
21660,10,US
21661,10,US
21662,7,NDF
21663,4,FR
21664,5,GB
21665,7,NDF
21666,7,NDF
21667,7,NDF
21668,7,NDF
21669,10,US
21670,11,other
21671,7,NDF
21672,10,US
21673,10,US
21674,10,US
21675,11,other
21676,10,US
21677,7,NDF
21678,7,NDF
21679,10,US
21680,7,NDF
21681,10,US
21682,10,US
21683,7,NDF
21684,10,US
21685,7,NDF
21686,7,NDF
21687,7,NDF
21688,10,US
21689,7,NDF
21690,10,US
21691,7,NDF
21692,7,NDF
21693,7,NDF
21694,7,NDF
21695,7,NDF
21696,10,US
21697,10,US
21698,10,US
21699,7,NDF
21700,3,ES
21701,10,US
21702,10,US
21703,7,NDF
21704,7,NDF
21705,7,NDF
21706,7,NDF
21707,7,NDF
21708,7,NDF
21709,7,NDF
21710,10,US
21711,10,US
21712,11,other
21713,10,US
21714,7,NDF
21715,7,NDF
21716,6,IT
21717,7,NDF
21718,7,NDF
21719,7,NDF
21720,10,US
21721,7,NDF
21722,10,US
21723,7,NDF
21724,10,US
21725,7,NDF
21726,7,NDF
21727,7,NDF
21728,2,DE
21729,7,NDF
21730,10,US
21731,10,US
21732,11,other
21733,10,US
21734,10,US
21735,10,US
21736,7,NDF
21737,10,US
21738,7,NDF
21739,10,US
21740,10,US
21741,7,NDF
21742,11,other
21743,7,NDF
21744,10,US
21745,10,US
21746,10,US
21747,7,NDF
21748,7,NDF
21749,7,NDF
21750,7,NDF
21751,7,NDF
21752,7,NDF
21753,10,US
21754,7,NDF
21755,10,US
21756,10,US
21757,7,NDF
21758,7,NDF
21759,2,DE
21760,7,NDF
21761,10,US
21762,7,NDF
21763,10,US
21764,7,NDF
21765,7,NDF
21766,7,NDF
21767,7,NDF
21768,1,CA
21769,7,NDF
21770,10,US
21771,7,NDF
21772,7,NDF
21773,8,NL
21774,7,NDF
21775,7,NDF
21776,3,ES
21777,7,NDF
21778,7,NDF
21779,11,other
21780,7,NDF
21781,10,US
21782,7,NDF
21783,11,other
21784,7,NDF
21785,7,NDF
21786,6,IT
21787,4,FR
21788,10,US
21789,10,US
21790,7,NDF
21791,10,US
21792,10,US
21793,10,US
21794,7,NDF
21795,11,other
21796,10,US
21797,7,NDF
21798,7,NDF
21799,10,US
21800,10,US
21801,10,US
21802,7,NDF
21803,10,US
21804,7,NDF
21805,10,US
21806,7,NDF
21807,7,NDF
21808,7,NDF
21809,7,NDF
21810,10,US
21811,10,US
21812,7,NDF
21813,10,US
21814,7,NDF
21815,7,NDF
21816,7,NDF
21817,11,other
21818,10,US
21819,10,US
21820,7,NDF
21821,10,US
21822,7,NDF
21823,10,US
21824,10,US
21825,7,NDF
21826,10,US
21827,7,NDF
21828,10,US
21829,7,NDF
21830,7,NDF
21831,7,NDF
21832,4,FR
21833,4,FR
21834,10,US
21835,7,NDF
21836,11,other
21837,10,US
21838,10,US
21839,7,NDF
21840,7,NDF
21841,7,NDF
21842,7,NDF
21843,10,US
21844,1,CA
21845,10,US
21846,4,FR
21847,7,NDF
21848,2,DE
21849,11,other
21850,10,US
21851,10,US
21852,10,US
21853,4,FR
21854,4,FR
21855,7,NDF
21856,7,NDF
21857,10,US
21858,7,NDF
21859,11,other
21860,7,NDF
21861,10,US
21862,10,US
21863,7,NDF
21864,7,NDF
21865,7,NDF
21866,10,US
21867,10,US
21868,5,GB
21869,7,NDF
21870,11,other
21871,7,NDF
21872,10,US
21873,7,NDF
21874,10,US
21875,7,NDF
21876,7,NDF
21877,7,NDF
21878,7,NDF
21879,7,NDF
21880,4,FR
21881,11,other
21882,10,US
21883,7,NDF
21884,7,NDF
21885,10,US
21886,10,US
21887,7,NDF
21888,7,NDF
21889,6,IT
21890,7,NDF
21891,10,US
21892,7,NDF
21893,10,US
21894,7,NDF
21895,4,FR
21896,7,NDF
21897,10,US
21898,7,NDF
21899,7,NDF
21900,10,US
21901,7,NDF
21902,10,US
21903,6,IT
21904,7,NDF
21905,6,IT
21906,7,NDF
21907,10,US
21908,1,CA
21909,7,NDF
21910,4,FR
21911,7,NDF
21912,10,US
21913,10,US
21914,10,US
21915,10,US
21916,10,US
21917,10,US
21918,10,US
21919,7,NDF
21920,7,NDF
21921,10,US
21922,6,IT
21923,10,US
21924,7,NDF
21925,1,CA
21926,2,DE
21927,7,NDF
21928,10,US
21929,10,US
21930,4,FR
21931,3,ES
21932,5,GB
21933,7,NDF
21934,7,NDF
21935,10,US
21936,7,NDF
21937,7,NDF
21938,6,IT
21939,7,NDF
21940,4,FR
21941,7,NDF
21942,7,NDF
21943,10,US
21944,7,NDF
21945,10,US
21946,7,NDF
21947,7,NDF
21948,7,NDF
21949,11,other
21950,7,NDF
21951,7,NDF
21952,7,NDF
21953,7,NDF
21954,7,NDF
21955,10,US
21956,7,NDF
21957,10,US
21958,7,NDF
21959,7,NDF
21960,7,NDF
21961,4,FR
21962,7,NDF
21963,10,US
21964,10,US
21965,7,NDF
21966,2,DE
21967,7,NDF
21968,10,US
21969,4,FR
21970,7,NDF
21971,7,NDF
21972,1,CA
21973,7,NDF
21974,7,NDF
21975,10,US
21976,7,NDF
21977,7,NDF
21978,7,NDF
21979,7,NDF
21980,7,NDF
21981,7,NDF
21982,7,NDF
21983,1,CA
21984,7,NDF
21985,11,other
21986,10,US
21987,7,NDF
21988,7,NDF
21989,10,US
21990,10,US
21991,10,US
21992,7,NDF
21993,7,NDF
21994,6,IT
21995,10,US
21996,7,NDF
21997,10,US
21998,7,NDF
21999,10,US
22000,11,other
22001,11,other
22002,10,US
22003,7,NDF
22004,10,US
22005,7,NDF
22006,5,GB
22007,7,NDF
22008,10,US
22009,10,US
22010,7,NDF
22011,10,US
22012,10,US
22013,10,US
22014,10,US
22015,10,US
22016,7,NDF
22017,7,NDF
22018,11,other
22019,7,NDF
22020,5,GB
22021,7,NDF
22022,10,US
22023,10,US
22024,7,NDF
22025,7,NDF
22026,7,NDF
22027,10,US
22028,7,NDF
22029,7,NDF
22030,10,US
22031,10,US
22032,11,other
22033,11,other
22034,7,NDF
22035,10,US
22036,10,US
22037,10,US
22038,10,US
22039,6,IT
22040,7,NDF
22041,10,US
22042,10,US
22043,6,IT
22044,3,ES
22045,4,FR
22046,3,ES
22047,4,FR
22048,7,NDF
22049,10,US
22050,10,US
22051,7,NDF
22052,4,FR
22053,6,IT
22054,7,NDF
22055,7,NDF
22056,10,US
22057,10,US
22058,10,US
22059,10,US
22060,4,FR
22061,10,US
22062,11,other
22063,7,NDF
22064,7,NDF
22065,3,ES
22066,10,US
22067,7,NDF
22068,4,FR
22069,7,NDF
22070,10,US
22071,5,GB
22072,7,NDF
22073,7,NDF
22074,4,FR
22075,10,US
22076,11,other
22077,7,NDF
22078,3,ES
22079,3,ES
22080,7,NDF
22081,10,US
22082,10,US
22083,10,US
22084,3,ES
22085,3,ES
22086,11,other
22087,7,NDF
22088,7,NDF
22089,7,NDF
22090,7,NDF
22091,6,IT
22092,7,NDF
22093,7,NDF
22094,10,US
22095,7,NDF
22096,10,US
22097,7,NDF
22098,10,US
22099,7,NDF
22100,10,US
22101,7,NDF
22102,10,US
22103,8,NL
22104,4,FR
22105,5,GB
22106,7,NDF
22107,10,US
22108,7,NDF
22109,10,US
22110,7,NDF
22111,10,US
22112,7,NDF
22113,7,NDF
22114,7,NDF
22115,4,FR
22116,10,US
22117,7,NDF
22118,10,US
22119,3,ES
22120,7,NDF
22121,10,US
22122,7,NDF
22123,10,US
22124,7,NDF
22125,10,US
22126,4,FR
22127,7,NDF
22128,10,US
22129,10,US
22130,5,GB
22131,3,ES
22132,11,other
22133,7,NDF
22134,7,NDF
22135,7,NDF
22136,10,US
22137,7,NDF
22138,10,US
22139,7,NDF
22140,7,NDF
22141,10,US
22142,2,DE
22143,11,other
22144,7,NDF
22145,7,NDF
22146,10,US
22147,11,other
22148,4,FR
22149,7,NDF
22150,10,US
22151,10,US
22152,4,FR
22153,7,NDF
22154,11,other
22155,10,US
22156,7,NDF
22157,10,US
22158,7,NDF
22159,10,US
22160,10,US
22161,10,US
22162,7,NDF
22163,7,NDF
22164,10,US
22165,7,NDF
22166,10,US
22167,10,US
22168,7,NDF
22169,7,NDF
22170,7,NDF
22171,10,US
22172,10,US
22173,7,NDF
22174,10,US
22175,10,US
22176,7,NDF
22177,10,US
22178,10,US
22179,11,other
22180,1,CA
22181,7,NDF
22182,4,FR
22183,7,NDF
22184,7,NDF
22185,2,DE
22186,7,NDF
22187,10,US
22188,7,NDF
22189,7,NDF
22190,7,NDF
22191,10,US
22192,7,NDF
22193,7,NDF
22194,10,US
22195,7,NDF
22196,7,NDF
22197,7,NDF
22198,10,US
22199,7,NDF
22200,7,NDF
22201,10,US
22202,7,NDF
22203,7,NDF
22204,6,IT
22205,10,US
22206,7,NDF
22207,11,other
22208,11,other
22209,1,CA
22210,7,NDF
22211,7,NDF
22212,7,NDF
22213,10,US
22214,7,NDF
22215,7,NDF
22216,6,IT
22217,7,NDF
22218,7,NDF
22219,6,IT
22220,11,other
22221,7,NDF
22222,10,US
22223,2,DE
22224,10,US
22225,7,NDF
22226,11,other
22227,7,NDF
22228,10,US
22229,10,US
22230,7,NDF
22231,4,FR
22232,10,US
22233,5,GB
22234,10,US
22235,5,GB
22236,8,NL
22237,7,NDF
22238,10,US
22239,7,NDF
22240,7,NDF
22241,11,other
22242,7,NDF
22243,7,NDF
22244,7,NDF
22245,10,US
22246,10,US
22247,10,US
22248,7,NDF
22249,11,other
22250,7,NDF
22251,10,US
22252,7,NDF
22253,4,FR
22254,11,other
22255,6,IT
22256,10,US
22257,10,US
22258,7,NDF
22259,7,NDF
22260,7,NDF
22261,2,DE
22262,10,US
22263,7,NDF
22264,7,NDF
22265,10,US
22266,10,US
22267,4,FR
22268,10,US
22269,4,FR
22270,7,NDF
22271,7,NDF
22272,7,NDF
22273,11,other
22274,7,NDF
22275,10,US
22276,7,NDF
22277,4,FR
22278,10,US
22279,7,NDF
22280,7,NDF
22281,11,other
22282,10,US
22283,10,US
22284,10,US
22285,7,NDF
22286,10,US
22287,10,US
22288,10,US
22289,10,US
22290,10,US
22291,10,US
22292,5,GB
22293,10,US
22294,10,US
22295,7,NDF
22296,7,NDF
22297,1,CA
22298,7,NDF
22299,6,IT
22300,10,US
22301,7,NDF
22302,10,US
22303,2,DE
22304,10,US
22305,11,other
22306,11,other
22307,2,DE
22308,10,US
22309,10,US
22310,7,NDF
22311,10,US
22312,7,NDF
22313,10,US
22314,10,US
22315,1,CA
22316,7,NDF
22317,4,FR
22318,10,US
22319,4,FR
22320,7,NDF
22321,4,FR
22322,4,FR
22323,10,US
22324,7,NDF
22325,7,NDF
22326,7,NDF
22327,10,US
22328,10,US
22329,10,US
22330,10,US
22331,7,NDF
22332,7,NDF
22333,10,US
22334,10,US
22335,10,US
22336,7,NDF
22337,7,NDF
22338,10,US
22339,10,US
22340,7,NDF
22341,7,NDF
22342,7,NDF
22343,7,NDF
22344,7,NDF
22345,7,NDF
22346,10,US
22347,7,NDF
22348,7,NDF
22349,7,NDF
22350,7,NDF
22351,7,NDF
22352,10,US
22353,7,NDF
22354,7,NDF
22355,7,NDF
22356,7,NDF
22357,10,US
22358,5,GB
22359,5,GB
22360,7,NDF
22361,7,NDF
22362,11,other
22363,10,US
22364,4,FR
22365,7,NDF
22366,7,NDF
22367,10,US
22368,7,NDF
22369,10,US
22370,10,US
22371,7,NDF
22372,10,US
22373,7,NDF
22374,3,ES
22375,7,NDF
22376,10,US
22377,7,NDF
22378,7,NDF
22379,7,NDF
22380,11,other
22381,7,NDF
22382,10,US
22383,2,DE
22384,7,NDF
22385,10,US
22386,7,NDF
22387,7,NDF
22388,7,NDF
22389,5,GB
22390,1,CA
22391,7,NDF
22392,10,US
22393,5,GB
22394,7,NDF
22395,7,NDF
22396,7,NDF
22397,10,US
22398,7,NDF
22399,10,US
22400,10,US
22401,10,US
22402,7,NDF
22403,7,NDF
22404,7,NDF
22405,7,NDF
22406,10,US
22407,7,NDF
22408,10,US
22409,7,NDF
22410,7,NDF
22411,10,US
22412,7,NDF
22413,7,NDF
22414,7,NDF
22415,11,other
22416,7,NDF
22417,10,US
22418,10,US
22419,7,NDF
22420,10,US
22421,7,NDF
22422,3,ES
22423,10,US
22424,10,US
22425,7,NDF
22426,7,NDF
22427,7,NDF
22428,10,US
22429,10,US
22430,7,NDF
22431,7,NDF
22432,7,NDF
22433,10,US
22434,7,NDF
22435,10,US
22436,7,NDF
22437,10,US
22438,7,NDF
22439,10,US
22440,7,NDF
22441,7,NDF
22442,10,US
22443,7,NDF
22444,6,IT
22445,7,NDF
22446,7,NDF
22447,11,other
22448,7,NDF
22449,3,ES
22450,7,NDF
22451,7,NDF
22452,7,NDF
22453,10,US
22454,10,US
22455,7,NDF
22456,7,NDF
22457,10,US
22458,7,NDF
22459,4,FR
22460,6,IT
22461,7,NDF
22462,7,NDF
22463,7,NDF
22464,7,NDF
22465,11,other
22466,10,US
22467,11,other
22468,7,NDF
22469,7,NDF
22470,7,NDF
22471,10,US
22472,7,NDF
22473,7,NDF
22474,10,US
22475,11,other
22476,7,NDF
22477,10,US
22478,7,NDF
22479,7,NDF
22480,11,other
22481,7,NDF
22482,2,DE
22483,10,US
22484,10,US
22485,7,NDF
22486,10,US
22487,10,US
22488,10,US
22489,7,NDF
22490,7,NDF
22491,7,NDF
22492,7,NDF
22493,10,US
22494,10,US
22495,0,AU
22496,4,FR
22497,7,NDF
22498,7,NDF
22499,7,NDF
22500,10,US
22501,7,NDF
22502,7,NDF
22503,10,US
22504,10,US
22505,10,US
22506,11,other
22507,7,NDF
22508,5,GB
22509,7,NDF
22510,7,NDF
22511,10,US
22512,7,NDF
22513,4,FR
22514,4,FR
22515,10,US
22516,10,US
22517,6,IT
22518,7,NDF
22519,7,NDF
22520,7,NDF
22521,7,NDF
